"ADM0_A3","barley","cassava","groundnut","maize","millet","oilpalm","potato","rapeseed","rice","rye","sorghum","soybean","sugarbeet","sugarcane","sunflower","wheat"
"STP",0,0,0,0,0,0.000438064429168352,0,0,0,0,0,0,0,0,0,0
"CPV",0,0,0.0012911555842479,0,0,0,0.000785922404539181,0,0,0,0,0,0,0,0,0
"SGP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WLF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WSM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLB",0,0,0,0,0,0.917654443343244,0,0,0.031459685403146,0,0,0,0,0,0,0
"MDV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FSM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAM",0,0,1,0.00277918106797864,2.04158552672907e-05,0,0.0508058490767424,0,0,0,0.000264596930675604,0,0,0,0.0414827890556046,0.0169826155324539
"SDN",0,0,0.00312658956395193,0.0619130206007484,5.10531952873974e-05,0,1.27996504842108e-05,0,0,0,0.00170869381320414,0,0,0,0.00669527896995708,0.000293304014753866
"BWA",0,0,0.055207026348808,0.00605512724295558,0.0088462438567751,0,0,0,0,0,0.0209566376442966,0,0,0,0.420813846894859,0.601724137931035
"SWZ",0,0,0.0964029469831945,0.00362771622539973,0,0,0.00943942432952172,0,1,0,0.00392564369010507,0,0,0,0,0.917884586409522
"KNA",0,0,0,0,0,0,0.00314663310258024,0,0,0,0,0,0,0,0,0
"VUT",0,0,0.00641568817334463,0,0,0,0,0,0,0,0,0,0,0,0,0
"DJI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BMU",0,0,0,0,0,0,7.38989062961868e-05,0,0,0,0,0,0,0,0,0
"FRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"HKG",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"VIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
